Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"QCL","Cultures et produits animaux","203","Tchéquie","5112","Réserves","02191","Leporides","2017","2017","1000 têtes","6192","I","Valeur imputée"
"QCL","Cultures et produits animaux","203","Tchéquie","5112","Réserves","02153","Oies","2017","2017","1000 têtes","18","A","Chiffre officiel"
"QCL","Cultures et produits animaux","203","Tchéquie","5111","Réserves","02122","Ovins","2017","2017","Tête","217141","A","Chiffre officiel"
"QCL","Cultures et produits animaux","203","Tchéquie","5112","Réserves","02151","Poulets","2017","2017","1000 têtes","20587","A","Chiffre officiel"
"QCL","Cultures et produits animaux","203","Tchéquie","5114","Réserves","02196","Ruches","2017","2017","No","637553","A","Chiffre officiel"
"QCL","Cultures et produits animaux","203","Tchéquie","5111","Réserves","02140","Suidés / Porcins","2017","2017","Tête","1490775","A","Chiffre officiel"
"QCL","Cultures et produits animaux","764","Thaïlande","5111","Réserves","02132","Anes","2017","2017","Tête","34","E","Valeur estimée"
"QCL","Cultures et produits animaux","764","Thaïlande","5111","Réserves","02111","Bovins","2017","2017","Tête","4680000","E","Valeur estimée"
"QCL","Cultures et produits animaux","764","Thaïlande","5111","Réserves","02112","Buffles","2017","2017","Tête","1042962","E","Valeur estimée"
"QCL","Cultures et produits animaux","764","Thaïlande","5112","Réserves","02154","Canards","2017","2017","1000 têtes","14654","I","Valeur imputée"
"QCL","Cultures et produits animaux","764","Thaïlande","5111","Réserves","02123","Caprins","2017","2017","Tête","446920","E","Valeur estimée"
"QCL","Cultures et produits animaux","764","Thaïlande","5111","Réserves","02131","Chevaux","2017","2017","Tête","6500","E","Valeur estimée"
"QCL","Cultures et produits animaux","764","Thaïlande","5111","Réserves","02133","Mules et bardots","2017","2017","Tête","52","I","Valeur imputée"
"QCL","Cultures et produits animaux","764","Thaïlande","5112","Réserves","02153","Oies","2017","2017","1000 têtes","92","I","Valeur imputée"
"QCL","Cultures et produits animaux","764","Thaïlande","5111","Réserves","02122","Ovins","2017","2017","Tête","42095","E","Valeur estimée"
"QCL","Cultures et produits animaux","764","Thaïlande","5112","Réserves","02151","Poulets","2017","2017","1000 têtes","271383","E","Valeur estimée"
"QCL","Cultures et produits animaux","764","Thaïlande","5111","Réserves","02140","Suidés / Porcins","2017","2017","Tête","7653056","I","Valeur imputée"
"QCL","Cultures et produits animaux","626","Timor-Leste","5111","Réserves","02111","Bovins","2017","2017","Tête","236230","I","Valeur imputée"
"QCL","Cultures et produits animaux","626","Timor-Leste","5111","Réserves","02112","Buffles","2017","2017","Tête","126434","I","Valeur imputée"
"QCL","Cultures et produits animaux","626","Timor-Leste","5111","Réserves","02123","Caprins","2017","2017","Tête","169565","E","Valeur estimée"
"QCL","Cultures et produits animaux","626","Timor-Leste","5111","Réserves","02131","Chevaux","2017","2017","Tête","47603","I","Valeur imputée"
"QCL","Cultures et produits animaux","626","Timor-Leste","5111","Réserves","02122","Ovins","2017","2017","Tête","28816","I","Valeur imputée"
"QCL","Cultures et produits animaux","626","Timor-Leste","5112","Réserves","02151","Poulets","2017","2017","1000 têtes","950","E","Valeur estimée"
"QCL","Cultures et produits animaux","626","Timor-Leste","5114","Réserves","02196","Ruches","2017","2017","No","20000","I","Valeur imputée"
"QCL","Cultures et produits animaux","626","Timor-Leste","5111","Réserves","02140","Suidés / Porcins","2017","2017","Tête","427031","I","Valeur imputée"
"QCL","Cultures et produits animaux","768","Togo","5111","Réserves","02132","Anes","2017","2017","Tête","3420","I","Valeur imputée"
"QCL","Cultures et produits animaux","768","Togo","5111","Réserves","02111","Bovins","2017","2017","Tête","450643","A","Chiffre officiel"
"QCL","Cultures et produits animaux","768","Togo","5111","Réserves","02123","Caprins","2017","2017","Tête","3711611","A","Chiffre officiel"
"QCL","Cultures et produits animaux","768","Togo","5111","Réserves","02131","Chevaux","2017","2017","Tête","1888","I","Valeur imputée"
"QCL","Cultures et produits animaux","768","Togo","5112","Réserves","02191","Leporides","2017","2017","1000 têtes","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","768","Togo","5111","Réserves","02122","Ovins","2017","2017","Tête","1488083","A","Chiffre officiel"
"QCL","Cultures et produits animaux","768","Togo","5112","Réserves","02151","Poulets","2017","2017","1000 têtes","26797","E","Valeur estimée"
"QCL","Cultures et produits animaux","768","Togo","5111","Réserves","02140","Suidés / Porcins","2017","2017","Tête","1043336","A","Chiffre officiel"
"QCL","Cultures et produits animaux","772","Tokélaou","5112","Réserves","02151","Poulets","2017","2017","1000 têtes","5","I","Valeur imputée"
"QCL","Cultures et produits animaux","772","Tokélaou","5111","Réserves","02140","Suidés / Porcins","2017","2017","Tête","1000","I","Valeur imputée"
"QCL","Cultures et produits animaux","776","Tonga","5111","Réserves","02111","Bovins","2017","2017","Tête","11994","I","Valeur imputée"
"QCL","Cultures et produits animaux","776","Tonga","5111","Réserves","02123","Caprins","2017","2017","Tête","13716","I","Valeur imputée"
"QCL","Cultures et produits animaux","776","Tonga","5111","Réserves","02131","Chevaux","2017","2017","Tête","11309","E","Valeur estimée"
"QCL","Cultures et produits animaux","776","Tonga","5112","Réserves","02151","Poulets","2017","2017","1000 têtes","339","I","Valeur imputée"
"QCL","Cultures et produits animaux","776","Tonga","5114","Réserves","02196","Ruches","2017","2017","No","976","I","Valeur imputée"
"QCL","Cultures et produits animaux","776","Tonga","5111","Réserves","02140","Suidés / Porcins","2017","2017","Tête","83391","I","Valeur imputée"
